id,year,state,state_po,stage,special,candidate,party_detailed,writein,candidatevotes,totalvotes,unofficial,party_simplified
3132,2016,IOWA,IA,gen,FALSE,MICHAEL LUICK-THRAMS,NOMINATED BY PETITION,FALSE,4441,1541036,FALSE,OTHER
3133,2016,IOWA,IA,gen,FALSE,NA,NA,TRUE,1685,1541036,FALSE,OTHER
3134,2016,IOWA,IA,gen,FALSE,CHARLES ALDRICH,LIBERTARIAN,FALSE,41794,1541036,FALSE,LIBERTARIAN
3135,2016,IOWA,IA,gen,FALSE,JIM HENNAGER,NEW INDEPENDENT PARTY IOWA,FALSE,17649,1541036,FALSE,OTHER
3136,2016,KANSAS,KS,gen,FALSE,PATRICK WIESNER,DEMOCRAT,FALSE,379740,1177922,FALSE,DEMOCRAT
3137,2016,KANSAS,KS,gen,FALSE,NA,NA,TRUE,46,1177922,FALSE,OTHER
3138,2016,KANSAS,KS,gen,FALSE,ROBERT D. GARRARD,LIBERTARIAN,FALSE,65760,1177922,FALSE,LIBERTARIAN
3139,2016,KANSAS,KS,gen,FALSE,JERRY MORAN,REPUBLICAN,FALSE,732376,1177922,FALSE,REPUBLICAN
3140,2016,KENTUCKY,KY,gen,FALSE,RAND PAUL,REPUBLICAN,FALSE,1090177,1903465,FALSE,REPUBLICAN
3141,2016,KENTUCKY,KY,gen,FALSE,NA,NA,TRUE,6,1903465,FALSE,OTHER
3142,2016,KENTUCKY,KY,gen,FALSE,JIM GRAY,DEMOCRAT,FALSE,813246,1903465,FALSE,DEMOCRAT
3143,2016,KENTUCKY,KY,gen,FALSE,NA,NA,TRUE,36,1903465,FALSE,OTHER
3144,2016,LOUISIANA,LA,gen,FALSE,"CHARLES W. BOUSTANY, JR.",REPUBLICAN,FALSE,298008,1997218,FALSE,REPUBLICAN
3145,2016,LOUISIANA,LA,gen,FALSE,DERRICK EDWARDS,DEMOCRAT,FALSE,51774,1997218,FALSE,DEMOCRAT
3146,2016,LOUISIANA,LA,gen,FALSE,"M. V. ""VINNY""MENDOZA",DEMOCRAT,FALSE,4927,1997218,FALSE,DEMOCRAT
3147,2016,LOUISIANA,LA,gen,FALSE,JOHN FLEMING,REPUBLICAN,FALSE,204026,1997218,FALSE,REPUBLICAN
3148,2016,LOUISIANA,LA,gen,FALSE,CAROLINE FAYARD,DEMOCRAT,FALSE,240917,1997218,FALSE,DEMOCRAT
3149,2016,LOUISIANA,LA,gen,FALSE,PETER WILLIAMS,DEMOCRAT,FALSE,6855,1997218,FALSE,DEMOCRAT
3150,2016,LOUISIANA,LA,gen,FALSE,LEROY GILLAM,LIBERTARIAN,FALSE,4067,1997218,FALSE,LIBERTARIAN
3151,2016,LOUISIANA,LA,gen,FALSE,"""ROB"" MANESS",REPUBLICAN,FALSE,90856,1997218,FALSE,REPUBLICAN
3152,2016,LOUISIANA,LA,gen,FALSE,KAITLIN MARONE,NONE,FALSE,4108,1997218,FALSE,OTHER
3153,2016,LOUISIANA,LA,gen,FALSE,JOSHUA PELLERIN,DEMOCRAT,FALSE,7395,1997218,FALSE,DEMOCRAT
3154,2016,LOUISIANA,LA,gen,FALSE,"WILLIAM ROBERT LANG, JR.",OTHER,FALSE,1424,1997218,FALSE,OTHER
3155,2016,LOUISIANA,LA,gen,FALSE,BERYL BILLIOT,NONE,FALSE,19352,1997218,FALSE,OTHER
3156,2016,LOUISIANA,LA,gen,FALSE,ARDEN WELLS,NONE,FALSE,1483,1997218,FALSE,OTHER
3157,2016,LOUISIANA,LA,gen,FALSE,TROY HEBERT,NONE,FALSE,9503,1997218,FALSE,OTHER
3158,2016,LOUISIANA,LA,gen,FALSE,JOHN KENNEDY,REPUBLICAN,FALSE,536191,1997218,FALSE,REPUBLICAN
3159,2016,LOUISIANA,LA,gen,FALSE,"GREGORY TAYLOR, JR.",OTHER,FALSE,1151,1997218,FALSE,OTHER
3160,2016,LOUISIANA,LA,gen,FALSE,THOMAS P. CLEMENTS,LIBERTARIAN,FALSE,11370,1997218,FALSE,LIBERTARIAN
3161,2016,LOUISIANA,LA,gen,FALSE,GARY LANDRIEU,DEMOCRAT,FALSE,45587,1997218,FALSE,DEMOCRAT
3162,2016,LOUISIANA,LA,gen,FALSE,FOSTER CAMPBELL,DEMOCRAT,FALSE,347816,1997218,FALSE,DEMOCRAT
3163,2016,LOUISIANA,LA,gen,FALSE,ABHAY PATEL,REPUBLICAN,FALSE,1576,1997218,FALSE,REPUBLICAN
3164,2016,LOUISIANA,LA,gen,FALSE,"""JOSEPH"" CAO",REPUBLICAN,FALSE,21019,1997218,FALSE,REPUBLICAN
3165,2016,LOUISIANA,LA,gen,FALSE,DAVID DUKE,REPUBLICAN,FALSE,58606,1997218,FALSE,REPUBLICAN
3166,2016,LOUISIANA,LA,gen,FALSE,"DONALD ""CRAWDADDY"" CRAWFORD",REPUBLICAN,FALSE,25523,1997218,FALSE,REPUBLICAN
3167,2016,LOUISIANA,LA,gen,FALSE,CHARLES MARSALA,REPUBLICAN,FALSE,3684,1997218,FALSE,REPUBLICAN
3168,2016,MARYLAND,MD,gen,FALSE,CHRIS VAN HOLLEN,DEMOCRAT,FALSE,1659907,2726170,FALSE,DEMOCRAT
3169,2016,MARYLAND,MD,gen,FALSE,MARGARET FLOWERS,GREEN,FALSE,89970,2726170,FALSE,OTHER
3170,2016,MARYLAND,MD,gen,FALSE,NA,NA,TRUE,77,2726170,FALSE,OTHER
3171,2016,MARYLAND,MD,gen,FALSE,NA,NA,TRUE,7,2726170,FALSE,OTHER
3172,2016,MARYLAND,MD,gen,FALSE,NA,NA,TRUE,242,2726170,FALSE,OTHER
3173,2016,MARYLAND,MD,gen,FALSE,NA,NA,TRUE,138,2726170,FALSE,OTHER
3174,2016,MARYLAND,MD,gen,FALSE,NA,NA,TRUE,15,2726170,FALSE,OTHER
3175,2016,MARYLAND,MD,gen,FALSE,NA,NA,TRUE,26,2726170,FALSE,OTHER
3176,2016,MARYLAND,MD,gen,FALSE,NA,NA,TRUE,3231,2726170,FALSE,OTHER
3177,2016,MARYLAND,MD,gen,FALSE,KATHY SZELIGA,REPUBLICAN,FALSE,972557,2726170,FALSE,REPUBLICAN
3178,2016,MISSOURI,MO,gen,FALSE,NA,NA,TRUE,4,2802637,FALSE,OTHER
3179,2016,MISSOURI,MO,gen,FALSE,NA,NA,TRUE,53,2802637,FALSE,OTHER
3180,2016,MISSOURI,MO,gen,FALSE,NA,NA,TRUE,12,2802637,FALSE,OTHER
3181,2016,MISSOURI,MO,gen,FALSE,ROY BLUNT,REPUBLICAN,FALSE,1378458,2802637,FALSE,REPUBLICAN
3182,2016,MISSOURI,MO,gen,FALSE,JOHNATHAN MCFARLAND,GREEN,FALSE,30743,2802637,FALSE,OTHER
3183,2016,MISSOURI,MO,gen,FALSE,STEVEN WALLACE,,TRUE,1,2802637,FALSE,OTHER
3184,2016,MISSOURI,MO,gen,FALSE,FRED RYMAN,CONSTITUTION,FALSE,25407,2802637,FALSE,OTHER
3185,2016,MISSOURI,MO,gen,FALSE,JASON KANDER,DEMOCRAT,FALSE,1300200,2802637,FALSE,DEMOCRAT
3186,2016,MISSOURI,MO,gen,FALSE,NA,NA,TRUE,21,2802637,FALSE,OTHER
3187,2016,MISSOURI,MO,gen,FALSE,JONATHAN DINE,LIBERTARIAN,FALSE,67738,2802637,FALSE,LIBERTARIAN
3188,2016,NEVADA,NV,gen,FALSE,JOSEPH J. HECK,REPUBLICAN,FALSE,495079,1108294,FALSE,REPUBLICAN
3189,2016,NEVADA,NV,gen,FALSE,"THOMAS ""TOM"" SAWYER",NONE,FALSE,14208,1108294,FALSE,OTHER
3190,2016,NEVADA,NV,gen,FALSE,CATHERINE CORTEZ MASTO,DEMOCRAT,FALSE,521994,1108294,FALSE,DEMOCRAT
3191,2016,NEVADA,NV,gen,FALSE,TONY GUMINA,NONE,FALSE,10740,1108294,FALSE,OTHER
3192,2016,NEVADA,NV,gen,FALSE,TOM JONES,INDEPENDENT AMERICAN,FALSE,17128,1108294,FALSE,OTHER
3193,2016,NEVADA,NV,gen,FALSE,NONE OF THE ABOVE,,FALSE,42257,1108294,FALSE,OTHER
3194,2016,NEVADA,NV,gen,FALSE,JARROD M. WILLIAMS,NONE,FALSE,6888,1108294,FALSE,OTHER
3195,2016,NEW HAMPSHIRE,NH,gen,FALSE,KELLY AYOTTE,REPUBLICAN,FALSE,353632,739140,FALSE,REPUBLICAN
3196,2016,NEW HAMPSHIRE,NH,gen,FALSE,MAGGIE HASSAN,DEMOCRAT,FALSE,354649,739140,FALSE,DEMOCRAT
3197,2016,NEW HAMPSHIRE,NH,gen,FALSE,SCATTER,,FALSE,520,739140,FALSE,OTHER
3198,2016,NEW HAMPSHIRE,NH,gen,FALSE,BRIAN CHABOT,LIBERTARIAN,FALSE,12597,739140,FALSE,LIBERTARIAN
3199,2016,NEW HAMPSHIRE,NH,gen,FALSE,AARON DAY,INDEPENDENT,FALSE,17742,739140,FALSE,OTHER
3200,2016,NEW YORK,NY,gen,FALSE,ALEX MERCED,LIBERTARIAN,FALSE,48121,7800725,FALSE,LIBERTARIAN
3201,2016,NEW YORK,NY,gen,FALSE,CHARLES E. SCHUMER,WORKING FAMILIES,FALSE,241672,7800725,FALSE,OTHER
3202,2016,NEW YORK,NY,gen,FALSE,WENDY LONG,REPUBLICAN,FALSE,1723927,7800725,FALSE,REPUBLICAN
3203,2016,NEW YORK,NY,gen,FALSE,BLANK VOTE,,FALSE,400943,7800725,FALSE,OTHER
3204,2016,NEW YORK,NY,gen,FALSE,VOID VOTE,,FALSE,3474,7800725,FALSE,OTHER
3205,2016,NEW YORK,NY,gen,FALSE,WENDY LONG,REFORM,FALSE,17813,7800725,FALSE,OTHER
3206,2016,NEW YORK,NY,gen,FALSE,CHARLES E. SCHUMER,WOMEN'S EQUALITY,FALSE,45402,7800725,FALSE,OTHER
3207,2016,NEW YORK,NY,gen,FALSE,SCATTER,,FALSE,3472,7800725,FALSE,OTHER
3208,2016,NEW YORK,NY,gen,FALSE,CHARLES E. SCHUMER,DEMOCRAT,FALSE,4784220,7800725,FALSE,DEMOCRAT
3209,2016,NEW YORK,NY,gen,FALSE,WENDY LONG,CONSERVATIVE,FALSE,267613,7800725,FALSE,OTHER
3210,2016,NEW YORK,NY,gen,FALSE,ROBIN LAVERNE WILSON,GREEN,FALSE,113413,7800725,FALSE,OTHER
3211,2016,NEW YORK,NY,gen,FALSE,CHARLES E. SCHUMER,INDEPENDENCE,FALSE,150655,7800725,FALSE,OTHER
3212,2016,NORTH CAROLINA,NC,gen,FALSE,DEBORAH K. ROSS,DEMOCRAT,FALSE,2128165,4691133,FALSE,DEMOCRAT
3213,2016,NORTH CAROLINA,NC,gen,FALSE,RICHARD BURR,REPUBLICAN,FALSE,2395376,4691133,FALSE,REPUBLICAN
3214,2016,NORTH CAROLINA,NC,gen,FALSE,SEAN HAUGH,LIBERTARIAN,FALSE,167592,4691133,FALSE,LIBERTARIAN
3215,2016,NORTH DAKOTA,ND,gen,FALSE,NA,NA,TRUE,366,342501,FALSE,OTHER
3216,2016,NORTH DAKOTA,ND,gen,FALSE,JAMES GERMALIC,INDEPENDENT,FALSE,4675,342501,FALSE,OTHER
3217,2016,NORTH DAKOTA,ND,gen,FALSE,JOHN HOEVEN,REPUBLICAN,FALSE,268788,342501,FALSE,REPUBLICAN
3218,2016,NORTH DAKOTA,ND,gen,FALSE,ELIOT GLASSHEIM,DEMOCRAT,FALSE,58116,342501,FALSE,DEMOCRAT
3219,2016,NORTH DAKOTA,ND,gen,FALSE,ROBERT N. MARQUETTE,LIBERTARIAN,FALSE,10556,342501,FALSE,LIBERTARIAN
3220,2016,OHIO,OH,gen,FALSE,NA,NA,TRUE,111,5374164,FALSE,OTHER
3221,2016,OHIO,OH,gen,FALSE,SCOTT RUPERT,NONE,FALSE,77291,5374164,FALSE,OTHER
3222,2016,OHIO,OH,gen,FALSE,TED STRICKLAND,DEMOCRAT,FALSE,1996908,5374164,FALSE,DEMOCRAT
3223,2016,OHIO,OH,gen,FALSE,JOSEPH R. DEMARE,GREEN,FALSE,88246,5374164,FALSE,OTHER
3224,2016,OHIO,OH,gen,FALSE,TOM CONNORS,NONE,FALSE,93041,5374164,FALSE,OTHER
3225,2016,OHIO,OH,gen,FALSE,ROB PORTMAN,REPUBLICAN,FALSE,3118567,5374164,FALSE,REPUBLICAN
3226,2016,OKLAHOMA,OK,gen,FALSE,MIKE WORKMAN,DEMOCRAT,FALSE,355911,1448047,FALSE,DEMOCRAT
3227,2016,OKLAHOMA,OK,gen,FALSE,JAMES LANKFORD,REPUBLICAN,FALSE,980892,1448047,FALSE,REPUBLICAN
3228,2016,OKLAHOMA,OK,gen,FALSE,SEAN BRADDY,INDEPENDENT,FALSE,40405,1448047,FALSE,OTHER
3229,2016,OKLAHOMA,OK,gen,FALSE,ROBERT T. MURPHY,LIBERTARIAN,FALSE,43421,1448047,FALSE,LIBERTARIAN
3230,2016,OKLAHOMA,OK,gen,FALSE,MARK T. BEARD,INDEPENDENT,FALSE,27418,1448047,FALSE,OTHER
3231,2016,OREGON,OR,gen,FALSE,ERIC NAVICKAS,PACIFIC GREEN,FALSE,48823,1952478,FALSE,OTHER
3232,2016,OREGON,OR,gen,FALSE,OTHER,,FALSE,2058,1952478,FALSE,OTHER
3233,2016,OREGON,OR,gen,FALSE,RON WYDEN,DEMOCRAT,FALSE,1105119,1952478,FALSE,DEMOCRAT
3234,2016,OREGON,OR,gen,FALSE,SHANTI S. LEWALLEN,WORKING FAMILIES,FALSE,61915,1952478,FALSE,OTHER
3235,2016,OREGON,OR,gen,FALSE,STEVEN C. REYNOLDS,INDEPENDENT,FALSE,59516,1952478,FALSE,OTHER
3236,2016,OREGON,OR,gen,FALSE,MARK CALLAHAN,REPUBLICAN,FALSE,651106,1952478,FALSE,REPUBLICAN
3237,2016,OREGON,OR,gen,FALSE,JIM LINDSAY,LIBERTARIAN,FALSE,23941,1952478,FALSE,LIBERTARIAN
3238,2016,PENNSYLVANIA,PA,gen,FALSE,KATIE MCGINTY,DEMOCRAT,FALSE,2865012,6051856,FALSE,DEMOCRAT
3239,2016,PENNSYLVANIA,PA,gen,FALSE,EDWARD T. CLIFFORD III,LIBERTARIAN,FALSE,235142,6051856,FALSE,LIBERTARIAN
3240,2016,PENNSYLVANIA,PA,gen,FALSE,PATRICK J. TOOMEY,REPUBLICAN,FALSE,2951702,6051856,FALSE,REPUBLICAN
3241,2016,SOUTH CAROLINA,SC,gen,FALSE,THOMAS DIXON,DEMOCRAT,FALSE,704540,2049893,FALSE,DEMOCRAT
3242,2016,SOUTH CAROLINA,SC,gen,FALSE,BILL BLEDSOE,LIBERTARIAN,FALSE,24830,2049893,FALSE,LIBERTARIAN
3243,2016,SOUTH CAROLINA,SC,gen,FALSE,THOMAS DIXON,WORKING FAMILIES,FALSE,37610,2049893,FALSE,OTHER
3244,2016,SOUTH CAROLINA,SC,gen,FALSE,BILL BLEDSOE,CONSTITUTION,FALSE,12652,2049893,FALSE,OTHER
3245,2016,SOUTH CAROLINA,SC,gen,FALSE,TIM SCOTT,REPUBLICAN,FALSE,1241609,2049893,FALSE,REPUBLICAN
3246,2016,SOUTH CAROLINA,SC,gen,FALSE,NA,NA,TRUE,1857,2049893,FALSE,OTHER
3247,2016,SOUTH CAROLINA,SC,gen,FALSE,REBEL MICHAEL SCARBOROUGH,AMERICAN,FALSE,11923,2049893,FALSE,OTHER
3248,2016,SOUTH CAROLINA,SC,gen,FALSE,THOMAS DIXON,GREEN,FALSE,14872,2049893,FALSE,OTHER
3249,2016,SOUTH DAKOTA,SD,gen,FALSE,JOHN R. THUNE,REPUBLICAN,FALSE,265516,369656,FALSE,REPUBLICAN
3250,2016,SOUTH DAKOTA,SD,gen,FALSE,JAY WILLIAMS,DEMOCRAT,FALSE,104140,369656,FALSE,DEMOCRAT
3251,2016,UTAH,UT,gen,FALSE,MIKE LEE,REPUBLICAN,FALSE,760220,1115583,FALSE,REPUBLICAN
3252,2016,UTAH,UT,gen,FALSE,BILL BARRON,NONE,FALSE,26166,1115583,FALSE,OTHER
3253,2016,UTAH,UT,gen,FALSE,STONEY FONUA,INDEPENDENT AMERICAN,FALSE,27339,1115583,FALSE,OTHER
3254,2016,UTAH,UT,gen,FALSE,MISTY K. SNOW,DEMOCRAT,FALSE,301858,1115583,FALSE,DEMOCRAT
3255,2016,VERMONT,VT,gen,FALSE,VOID VOTE,,FALSE,466,320467,FALSE,OTHER
3256,2016,VERMONT,VT,gen,FALSE,SCOTT MILNE,REPUBLICAN,FALSE,103637,320467,FALSE,REPUBLICAN
3257,2016,VERMONT,VT,gen,FALSE,CRIS ERICSON,UNITED STATES MARIJUANA,FALSE,9156,320467,FALSE,OTHER
3258,2016,VERMONT,VT,gen,FALSE,JERRY TRUDELL,INDEPENDENT,FALSE,5223,320467,FALSE,OTHER
3259,2016,VERMONT,VT,gen,FALSE,PETE DIAMONDSTONE,LIBERTY UNION,FALSE,3241,320467,FALSE,OTHER
3260,2016,VERMONT,VT,gen,FALSE,BLANK VOTE,,FALSE,6192,320467,FALSE,OTHER
3261,2016,VERMONT,VT,gen,FALSE,NA,NA,TRUE,309,320467,FALSE,OTHER
3262,2016,VERMONT,VT,gen,FALSE,PATRICK J. LEAHY,DEMOCRAT,FALSE,192243,320467,FALSE,DEMOCRAT
3263,2016,WASHINGTON,WA,gen,FALSE,CHRIS VANCE,REPUBLICAN,FALSE,1329338,3243317,FALSE,REPUBLICAN
3264,2016,WASHINGTON,WA,gen,FALSE,PATTY MURRAY,DEMOCRAT,FALSE,1913979,3243317,FALSE,DEMOCRAT
3265,2016,WISCONSIN,WI,gen,FALSE,RUSS FEINGOLD,DEMOCRAT,FALSE,1380335,2948741,FALSE,DEMOCRAT
3266,2016,WISCONSIN,WI,gen,FALSE,PHILIP N. ANDERSON,LIBERTARIAN,FALSE,87531,2948741,FALSE,LIBERTARIAN
3267,2016,WISCONSIN,WI,gen,FALSE,NA,NA,TRUE,8,2948741,FALSE,OTHER
3268,2016,WISCONSIN,WI,gen,FALSE,RON JOHNSON,REPUBLICAN,FALSE,1479471,2948741,FALSE,REPUBLICAN
3269,2016,WISCONSIN,WI,gen,FALSE,SCATTER,,FALSE,1396,2948741,FALSE,OTHER
3270,2018,ARIZONA,AZ,gen,FALSE,MARTHA MCSALLY,REPUBLICAN,FALSE,1135200,2384308,FALSE,REPUBLICAN
3271,2018,ARIZONA,AZ,gen,FALSE,KYRSTEN SINEMA,DEMOCRAT,FALSE,1191100,2384308,FALSE,DEMOCRAT
3272,2018,ARIZONA,AZ,gen,FALSE,ANGELA GREEN,GREEN,FALSE,57442,2384308,FALSE,OTHER
3273,2018,ARIZONA,AZ,gen,FALSE,NA,NA,TRUE,566,2384308,FALSE,OTHER
3274,2018,CALIFORNIA,CA,gen,FALSE,DIANNE FEINSTEIN,DEMOCRAT,FALSE,6019422,11113364,FALSE,DEMOCRAT
3275,2018,CALIFORNIA,CA,gen,FALSE,KEVIN DE LEON,DEMOCRAT,FALSE,5093942,11113364,FALSE,DEMOCRAT
3276,2018,CONNECTICUT,CT,gen,FALSE,CHRISTOPHER S MURPHY,DEMOCRAT,FALSE,787685,1386840,FALSE,DEMOCRAT
3277,2018,CONNECTICUT,CT,gen,FALSE,MATTHEW COREY,REPUBLICAN,FALSE,545717,1386840,FALSE,REPUBLICAN
3278,2018,CONNECTICUT,CT,gen,FALSE,CHRISTOPHER S MURPHY,WORKING FAMILIES,FALSE,37894,1386840,FALSE,OTHER
3279,2018,CONNECTICUT,CT,gen,FALSE,RICHARD LION,LIBERTARIAN,FALSE,8838,1386840,FALSE,LIBERTARIAN
3280,2018,CONNECTICUT,CT,gen,FALSE,JEFF RUSSELL,GREEN,FALSE,6618,1386840,FALSE,OTHER
3281,2018,CONNECTICUT,CT,gen,FALSE,NA,NA,TRUE,88,1386840,FALSE,OTHER
3282,2018,DELAWARE,DE,gen,FALSE,THOMAS R CARPER,DEMOCRAT,FALSE,217385,362592,FALSE,DEMOCRAT
3283,2018,DELAWARE,DE,gen,FALSE,ROBERT B ARLETT,REPUBLICAN,FALSE,137127,362592,FALSE,REPUBLICAN
3284,2018,DELAWARE,DE,gen,FALSE,DEMITRI G THEODOROPOULOS,GREEN,FALSE,4170,362592,FALSE,OTHER
3285,2018,DELAWARE,DE,gen,FALSE,NADINE M FROST,LIBERTARIAN,FALSE,3910,362592,FALSE,LIBERTARIAN
3286,2018,FLORIDA,FL,gen,FALSE,RICK SCOTT,REPUBLICAN,FALSE,4099505,8190005,FALSE,REPUBLICAN
3287,2018,FLORIDA,FL,gen,FALSE,BILL NELSON,DEMOCRAT,FALSE,4089472,8190005,FALSE,DEMOCRAT
3288,2018,FLORIDA,FL,gen,FALSE,NA,NA,TRUE,1028,8190005,FALSE,OTHER
3289,2018,HAWAII,HI,gen,FALSE,MAZIE K. HIRONO,DEMOCRAT,FALSE,276316,388351,FALSE,DEMOCRAT
3290,2018,HAWAII,HI,gen,FALSE,RON CURTIS,REPUBLICAN,FALSE,112035,388351,FALSE,REPUBLICAN
3291,2018,INDIANA,IN,gen,FALSE,MIKE BRAUN,REPUBLICAN,FALSE,1158000,2282565,FALSE,REPUBLICAN
3292,2018,INDIANA,IN,gen,FALSE,JOE DONNELLY,DEMOCRAT,FALSE,1023553,2282565,FALSE,DEMOCRAT
3293,2018,INDIANA,IN,gen,FALSE,LUCY M. BRENTON,LIBERTARIAN,FALSE,100942,2282565,FALSE,LIBERTARIAN
3294,2018,INDIANA,IN,gen,FALSE,NA,NA,TRUE,70,2282565,FALSE,OTHER
3295,2018,MAINE,ME,gen,FALSE,ERIC L. BRAKEY,REPUBLICAN,FALSE,223502,634409,FALSE,REPUBLICAN
3296,2018,MAINE,ME,gen,FALSE,"ANGUS S. KING, JR.",INDEPENDENT,FALSE,344575,634409,FALSE,OTHER
3297,2018,MAINE,ME,gen,FALSE,ZAK RINGELSTEIN,DEMOCRAT,FALSE,66268,634409,FALSE,DEMOCRAT
3298,2018,MAINE,ME,gen,FALSE,OTHERS,NA,FALSE,64,634409,FALSE,OTHER
3299,2018,MARYLAND,MD,gen,FALSE,TONY CAMPBELL,REPUBLICAN,FALSE,697017,2299889,FALSE,REPUBLICAN
3300,2018,MARYLAND,MD,gen,FALSE,BEN CARDIN,DEMOCRAT,FALSE,1491614,2299889,FALSE,DEMOCRAT
3301,2018,MARYLAND,MD,gen,FALSE,ARVIN VOHRA,LIBERTARIAN,FALSE,22943,2299889,FALSE,LIBERTARIAN
3302,2018,MARYLAND,MD,gen,FALSE,NEAL SIMON,UNAFFILIATED,FALSE,85964,2299889,FALSE,OTHER
3303,2018,MARYLAND,MD,gen,FALSE,NA,NA,TRUE,2351,2299889,FALSE,OTHER
3304,2018,MASSACHUSETTS,MA,gen,FALSE,ELIZABETH A. WARREN,DEMOCRAT,FALSE,1633371,2707090,FALSE,DEMOCRAT
3305,2018,MASSACHUSETTS,MA,gen,FALSE,GEOFF DIEHL,REPUBLICAN,FALSE,979210,2707090,FALSE,REPUBLICAN
3306,2018,MASSACHUSETTS,MA,gen,FALSE,SHIVA AYYADURAI,UNENROLLED,FALSE,91710,2707090,FALSE,OTHER
3307,2018,MASSACHUSETTS,MA,gen,FALSE,OTHERS,NA,FALSE,2799,2707090,FALSE,OTHER
3308,2018,MICHIGAN,MI,gen,FALSE,JOHN JAMES,REPUBLICAN,FALSE,1938818,4237271,FALSE,REPUBLICAN
3309,2018,MICHIGAN,MI,gen,FALSE,DEBBIE STABENOW,DEMOCRAT,FALSE,2214478,4237271,FALSE,DEMOCRAT
3310,2018,MICHIGAN,MI,gen,FALSE,GEORGE E. HUFFMAN III,US TAXPAYERS,FALSE,27251,4237271,FALSE,OTHER
3311,2018,MICHIGAN,MI,gen,FALSE,MARCIA SQUIER,GREEN,FALSE,40204,4237271,FALSE,OTHER
3312,2018,MICHIGAN,MI,gen,FALSE,JOHN HOWARD WILHELM,NATURAL LAW,FALSE,16502,4237271,FALSE,OTHER
3313,2018,MICHIGAN,MI,gen,FALSE,NA,NA,TRUE,18,4237271,FALSE,OTHER
3314,2018,MINNESOTA,MN,gen,FALSE,JIM NEWBERGER,REPUBLICAN,FALSE,940437,2596879,FALSE,REPUBLICAN
3315,2018,MINNESOTA,MN,gen,FALSE,AMY KLOBUCHAR,DEMOCRATIC-FARMER-LABOR,FALSE,1566174,2596879,FALSE,DEMOCRAT
3316,2018,MINNESOTA,MN,gen,FALSE,DENNIS SCHULLER,LEGAL MARIJUANA NOW,FALSE,66236,2596879,FALSE,OTHER
3317,2018,MINNESOTA,MN,gen,FALSE,PAULA M OVERBY,MINNESOTA GREEN,FALSE,23101,2596879,FALSE,OTHER
3318,2018,MINNESOTA,MN,gen,FALSE,NA,NA,TRUE,931,2596879,FALSE,OTHER
3319,2018,MINNESOTA,MN,gen,TRUE,KARIN HOUSLEY,REPUBLICAN,FALSE,1095777,2587356,FALSE,REPUBLICAN
3320,2018,MINNESOTA,MN,gen,TRUE,TINA SMITH,DEMOCRATIC-FARMER-LABOR,FALSE,1370540,2587356,FALSE,DEMOCRAT
3321,2018,MINNESOTA,MN,gen,TRUE,SARAH WELLINGTON,LEGAL MARIJUANA NOW,FALSE,95614,2587356,FALSE,OTHER
3322,2018,MINNESOTA,MN,gen,TRUE,JERRY TROOIEN,UNAFFILIATED,FALSE,24324,2587356,FALSE,OTHER
3323,2018,MINNESOTA,MN,gen,TRUE,NA,NA,TRUE,1101,2587356,FALSE,OTHER
3324,2018,MISSISSIPPI,MS,gen,FALSE,DAVID BARIA,DEMOCRAT,FALSE,369567,936215,FALSE,DEMOCRAT
3325,2018,MISSISSIPPI,MS,gen,FALSE,ROGER F. WICKER,REPUBLICAN,FALSE,547619,936215,FALSE,REPUBLICAN
3326,2018,MISSISSIPPI,MS,gen,FALSE,DANNY BEDWELL,LIBERTARIAN,FALSE,12981,936215,FALSE,LIBERTARIAN
3327,2018,MISSISSIPPI,MS,gen,FALSE,SHAWN O'HARA,REFORM,FALSE,6048,936215,FALSE,OTHER
3328,2018,MISSISSIPPI,MS,gen,TRUE,CINDY HYDE-SMITH,REPUBLICAN,FALSE,486769,907588,FALSE,REPUBLICAN
3329,2018,MISSISSIPPI,MS,gen,TRUE,MIKE ESPY,DEMOCRAT,FALSE,420819,907588,FALSE,DEMOCRAT
3330,2018,MISSOURI,MO,gen,FALSE,JOSH HAWLEY,REPUBLICAN,FALSE,1254927,2442289,FALSE,REPUBLICAN
3331,2018,MISSOURI,MO,gen,FALSE,CLAIRE MCCASKILL,DEMOCRAT,FALSE,1112935,2442289,FALSE,DEMOCRAT
3332,2018,MISSOURI,MO,gen,FALSE,JAPHETH CAMPBELL,LIBERTARIAN,FALSE,27316,2442289,FALSE,LIBERTARIAN
3333,2018,MISSOURI,MO,gen,FALSE,JO CRAIN,GREEN,FALSE,12706,2442289,FALSE,OTHER
3334,2018,MISSOURI,MO,gen,FALSE,CRAIG O'DEAR,INDEPENDENT,FALSE,34398,2442289,FALSE,OTHER
3335,2018,MISSOURI,MO,gen,FALSE,NA,NA,TRUE,7,2442289,FALSE,OTHER
3336,2018,MONTANA,MT,gen,FALSE,JON TESTER,DEMOCRAT,FALSE,253876,504384,FALSE,DEMOCRAT
3337,2018,MONTANA,MT,gen,FALSE,RICK BRECKENRIDGE,LIBERTARIAN,FALSE,14545,504384,FALSE,LIBERTARIAN
3338,2018,MONTANA,MT,gen,FALSE,MATT ROSENDALE,REPUBLICAN,FALSE,235963,504384,FALSE,REPUBLICAN
3339,2018,NEBRASKA,NE,gen,FALSE,DEB FISCHER,REPUBLICAN,FALSE,403151,698883,FALSE,REPUBLICAN
